,player_name,player_birth,player_physical,player_no,player_position,player_exprience,player_payment,player_salaly,player_draft,player_join
82004,김유동,1954년 04월 09일,0cm/0kg,,외야수(우투우타),한양대,,,,
82005,정종현,1959년 12월 05일,0cm/0kg,,포수(우투우타),한양대,,,,
82006,이홍범,1953년 02월 10일,168cm/68kg,98,(우투우타),남산초-선린중-장충고-OB,,,,89OB코치
82007,정혁진,1960년 07월 05일,0cm/0kg,,외야수(좌투좌타),고려대,,,,
82009,박영진,1958년 07월 27일,0cm/0kg,,투수(우투우타),성균관대,,,,
82046,박준영,1953년 02월 20일,0cm/0kg,,외야수(좌투좌타),선린상고,,,,
82110,김바위,1955년 04월 08일,0cm/0kg,,내야수(좌투좌타),배명고,,,,
82114,김용운,1955년 06월 05일,0cm/0kg,,포수(우투우타),천호상고,,,,
82116,김재박,1954년 05월 23일,174cm/77kg,70,(우투우타),대광고-영남대-MBC-LG-태평양,,,,
82121,이광은,1955년 06월 28일,178cm/78kg,90,(우투우타),배재고-연세대-MBC-LG,,,,
82122,이길환,1959년 07월 15일,0cm/0kg,77,(우투우타),연세대,,,,
82153,정영기,1956년 02월 29일,180cm/85kg,73,(우투우타),신흥초-한밭중-충암고-영남대-MBC-롯데-태평양,,,,83롯데
82156,차준섭,1956년 10월 16일,0cm/0kg,,투수(우투우타),휘문고-한양대,,,,
82173,신언호,1955년 12월 18일,177cm/78kg,80,(우투우타),배재고-연세대-포철-MBC-LG,,,,
82174,유승안,1956년 06월 01일,180cm/87kg,24,(우투우타),경동고-(목원대)-한일은행-MBC-해태-빙그레,,,,82MBC
82175,유종겸,1956년 09월 14일,176cm/75kg,74,(좌투좌타),장충고-중앙대-MBC청룡,,,,
82205,방기만,1954년 05월 15일,0cm/0kg,,투수(우투우타),건국대,,,,
82210,김광수,1959년 01월 03일,165cm/80kg,77,(우투우타),효제초-선린중-선린상고-건국대-OB,,,,93OB코치
82211,김경문,1958년 11월 01일,175cm/78kg,74,(우투우타),대구옥산초-부산동성중-공주고-고려대-OB-태평양-OB,,,,82OB
82220,최옥규,1953년 07월 17일,0cm/0kg,,투수(우투우타),고려대,,,,
82234,박철순,1956년 03월 12일,0cm/0kg,,투수(우투우타),배명고-연세대,,,,
82243,구재서,1963년 08월 15일,0cm/0kg,,외야수(우투우타),신일고,,,,
82271,계형철,1953년 04월 03일,183cm/75kg,83,(우투우타),송림초-동인천중-중앙고-성균관대-OB,,,,82OB
82273,구천서,1963년 08월 15일,173cm/78kg,86,(우투우타),대구옥산초-경운중-신일고-OB,,,,82OB
82275,신경식,1961년 08월 19일,190cm/95kg,86,(좌투좌타),부산동성초-부산동성중-공주고-(제주산업대)-OB-삼성-쌍방울,,,,82OB
82276,양세종,1958년 01월 17일,0cm/0kg,,내야수(우투우타),연세대,,,,
82279,조범현,1960년 10월 01일,177cm/80kg,70,(우투우타),대구초-대건중-충암고-인하대-OB-삼성,,,,82OB
82303,김재현,1959년 03월 03일,cm/kg,,투수(우투우타),동산고,,,,
82318,김진철,1958년 04월 18일,cm/kg,,포수(우투우타),인천고-인하대,,,,
82374,양승관,1959년 06월 02일,180cm/82kg,88,(우투우타),인천숭의초-동인천중-인천고-인하대-삼미-청보-태평양-LG,,,,82삼미
82410,김한근,1955년 03월 05일,175cm/85kg,81,(우투우타),대구상고-한양대,,,,
82420,이만수,1958년 09월 19일,175cm/82kg,22,(우투우타),중앙초-대구중-대구상고-한양대-삼성,,,,82삼성
82432,박정환,1957년 05월 25일,180cm/83kg,89,(우투우타),동도초-경상중-경북고-한양대-포철-삼성,,,,
82460,장태수,1957년 10월 15일,174cm/77kg,85,(우투우타),신천초-중앙중-대건고-삼성,,,,82삼성
82477,오대석,1960년 01월 02일,178cm/77kg,83,(우투우타),남도초-경구중-대구상고-한양대-삼성-롯데,,,,82삼성
82480,허규옥,1956년 08월 08일,0cm/0kg,,외야수(좌투좌타),한양대,,,,
82499,성낙수,1957년 08월 12일,0cm/0kg,,투수(우투우타),경희대,,,,
82512,천창호,1954년 02월 13일,0cm/0kg,,투수(우투우타),경희대,,,,
82514,김용철,1957년 09월 21일,184cm/90kg,84,(우투우타),부산상고-한일은행-롯데-삼성,,,,
82516,김재상,1959년 07월 06일,0cm/0kg,,외야수(우투우타),영남대,,,,
82559,이종도,1952년 05월 22일,176cm/78kg,70,외야수(우투우타),중앙고-고려대-MBC-OB-태평양,,,,
82571,노상수,1958년 05월 05일,177cm/81kg,80,(우투우타),삼량진초-동성중-부산상고-고려대-롯데,,,,
82574,차동열,1956년 01월 17일,180cm/87kg,72,(우투우타),경남고-제일은행-롯데-MBC-LG,,,,
82581,최영환,1959년 02월 28일,0cm/0kg,,포수(우투우타),영남대,,,,
82583,이재환,1941년 02월 10일,174cm/76kg,83,(우투우타),경동고-연세대,,,,
82612,김성한,1958년 05월 18일,178cm/90kg,71,(우투우타),군산중앙초-군산중-군산상고-동국대-해태,,,,82해태
82616,김일권,1956년 09월 20일,0cm/0kg,,외야수(우투우타),한양대,,,,
82617,김종모,1959년 11월 01일,178cm/78kg,76,(우투우타),서림초-동성중-광주상고-영남대-해태,,,,82해태
82646,한상연,1964년 08월 27일,0cm/0kg,,투수(우투우타),춘천고,,,,
82664,이진우,1956년 03월 18일,0cm/0kg,,투수(좌투좌타),철도고,,,,
82665,이윤섭,1958년 03월 01일,0cm/0kg,,투수(좌투좌타),고려대,,,,
82667,이선희,1955년 02월 14일,180cm/85kg,81,(좌투좌타),명덕초-경북중-경북고-삼성-MBC,,,,82삼성
82673,조충열,1959년 02월 25일,174cm/75kg,83,(우투우타),강원홍천초-신일중-선린상고-연세대-해태,,,,
82690,김봉연,1952년 01월 13일,177cm/80kg,87,(우투우타),군산상고-연세대-한국화장품-해태,,,,
82698,이상윤,1960년 12월 21일,182cm/88kg,76,(우투우타),광주제일고-한양대-해태,,,,
82699,이광권,1954년 06월 28일,0cm/0kg,,투수(우투우타),인천전문대,,,,
82700,방수원,1960년 01월 04일,0cm/0kg,,투수(우투우타),영남대,,,,
82702,신태중,1955년 06월 27일,0cm/0kg,,투수(우투우타),고려대,,,,
82703,양일환,1961년 06월 10일,178cm/79kg,82,(우투우타),대구초-대구중-대구상고-건국대-삼성,,,,83삼성
82775,박상열,1955년 08월 05일,172cm/68kg,72,(우투우타),서대전초-대전중-동대문상고-OB,,,,82OB
82776,김봉기,1953년 12월 23일,0cm/0kg,,외야수(우투우타),휘문고-성균관대,,,,
82777,김문영,1960년 04월 24일,0cm/0kg,,외야수(우투우타),선린상고-연세대,,,,
82778,박석채,1957년 08월 26일,0cm/0kg,,투수(우투우타),숭의실고,,,,
82798,김대진,1955년 12월 22일,182cm/82kg,76,(우투우타),삼덕초-경북중-경북고-연세대-삼미-OB,,,,83삼미
82799,김근석,1962년 06월 18일,0cm/0kg,,내야수(우투우타),경북고-고려대,,,,
82873,이해창,1953년 04월 23일,0cm/0kg,,외야수(우투우타),건국대,,,,
82904,감사용,1957년 03월 23일,0cm/0kg,,투수(좌투좌타),인천전문대,,,,
82954,인호봉,1958년 03월 04일,0cm/0kg,,투수(우투우타),인하대,,,,
82966,오문현,1953년 02월 13일,0cm/0kg,,투수(우투우타),영남대,,,,
82982,김정수,1953년 04월 02일,178cm/80kg,78,(좌투좌타),부산고-한양대-롯데,,,,
82983,김현홍,1956년 02월 13일,0cm/0kg,,투수(우투우타),선린상고,,,,
82984,박경호,1951년 01월 15일,0cm/0kg,,투수(우투우타),인하대,,,,
82992,강철원,1958년 01월 27일,0cm/0kg,,투수(우투우타),동대문상고,,,,
82993,권영호,1954년 01월 23일,182cm/81kg,84,(좌투좌타),신암초-성광중-대건고-영남대-삼성,,,,82삼성
82995,김덕열,1955년 04월 23일,0cm/0kg,,투수(우투우타),마산상고,,,,
82996,김동철,1960년 06월 05일,0cm/0kg,,투수(우투우타),인하대,,,,
82997,김문희,1955년 03월 23일,0cm/0kg,,투수(우투우타),동아대,,,,
82998,김시철,1958년 11월 24일,0cm/0kg,,투수(우투우타),일본 박다고,,,,
82999,김용남,1958년 02월 26일,0cm/0kg,,투수(우투우타),한양대,,,,
83147,김정수,1960년 10월 13일,cm/kg,47,외야수(우투우타),신일고-고려대-MBC,,,,
83171,오영일,1960년 02월 06일,184cm/82kg,80,(우투우타),창영초-배명중-배명고-인하대-MBC-태평양,,,,
83260,장호연,1960년 05월 05일,174cm/82kg,77,(우투우타),충암고-동국대-OB,,,,
83270,한대화,1960년 07월 08일,176cm/82kg,89,(우투우타),신흥초-한밭중-대전고-동국대-OB-해태-LG-쌍방울,,,,83OB
83272,정선두,1959년 06월 06일,0cm/0kg,,투수(우투우타),장충고,,,,
83320,이광길,1960년 08월 04일,170cm/71kg,80,(우투우타),대전자양초-한밭중-대전고-인하대-삼미-롯데-빙그레-태평양-삼성,,,,83삼미
83321,이선웅,1961년 02월 11일,0cm/0kg,,내야수(우투우타),선린상고-인하대,,,,
83324,이원국,1949년 05월 10일,0cm/0kg,,투수(우투우타),고려대,,,,
83350,정구선,1956년 12월 15일,178cm/80kg,85,(우투우타),대전고-동국대-한국화장품-삼미-롯데,,,,
83371,임호균,1956년 03월 26일,0cm/0kg,,투수(우투우타),인천고-동아대,,,,
83411,김동재,1960년 10월 31일,177cm/77kg,87,(우투우타),대구계성초-경운중-경북고-연세대-삼성-MBC-LG,,,,89MBC
83412,김시진,1958년 03월 20일,183cm/86kg,79,(우투우타),포항중앙초-포항중-대구상고-한양대-삼성-롯데,,,,83삼성
83431,박승호,1958년 02월 09일,183cm/91kg,77,(좌투좌타),대구교대부속초-대건중-대건고-건국대-삼성,,,,83삼성
83450,정진호,1956년 06월 23일,179cm/75kg,75,(우투우타),경북고-연세대-삼성-청보-태평양,,,,
83460,장효조,1956년 07월 06일,175cm/78kg,83,(좌투좌타),삼덕초-대구중-대구상고-한양대-삼성-롯데,,,,83삼성
83470,박동경,1964년 03월 03일,0cm/0kg,,투수(우투우타),서울고,,,,
83472,홍승규,1960년 06월 20일,0cm/0kg,,외야수(좌투좌타),대구상고-성균관대,,,,
83473,황병일,1960년 03월 22일,180cm/86kg,79,(우투우타),포항중앙초-포항중-경북고-건국대-삼성-빙그레,,,,83삼성
83513,김호근,1960년 06월 29일,178cm/85kg,89,(우투우타),부산대연초-부산중-부산고-고려대-롯데-삼미-청보-OB,,,,
83530,박영태,1959년 08월 25일,183cm/90kg,97,(우투우타),완월초-마산동중-마산상고-동아대-롯데,,,,93롯데코치
83539,김현재,1956년 06월 04일,0cm/0kg,,투수(좌투좌타),휘문고-고려대,,,,
83540,최동원,1958년 05월 24일,179cm/95kg,75,(우투우타),부산구덕초-경남중-경남고-연세대-롯데-삼성,,,,
83561,엄평재,1960년 10월 24일,0cm/0kg,,투수(우투우타),전남고,,,,
83570,배경환,1956년 07월 08일,0cm/0kg,,투수(우투우타),경남고-연세대,,,,
83571,심재원,1953년 07월 30일,0cm/0kg,,포수(우투우타),부산고-성균관대,,,,
83573,유두열,1956년 10월 29일,172cm/73kg,82,(우투우타),마산상고-롯데,,,,
83574,한문연,1961년 04월 10일,173cm/85kg,82,(우투우타),성호초-마산동중-마산상고-동아대-롯데,,,,83롯데
83575,안창완,1961년 12월 05일,0cm/0kg,,투수(좌투좌타),부산고-건국대,,,,
83588,박정후,1959년 12월 22일,0cm/0kg,,투수(좌투좌타),경남고-동아대,,,,
83600,주동식,1948년 08월 23일,0cm/0kg,,투수(우투우타),일본 중앙대,,,,
83670,송일섭,1959년 08월 17일,0cm/0kg,,외야수(좌투좌타),청주고,,,,
83700,김명구,1961년 05월 15일,0cm/0kg,,외야수(우투우타),공주고,,,,
83738,신계석,1960년 09월 05일,0cm/0kg,,투수(우투우타),경희대,,,,
83799,김경표,1960년 04월 29일,0cm/0kg,,내야수(우투우타),신일고-한양대,,,,
83800,김무종,1954년 04월 07일,0cm/0kg,,포수(우투우타),일본 동양고,,,,
83899,김석일,1959년 11월 26일,0cm/0kg,,외야수(좌투좌타),경남고-중앙대,,,,
83977,유종천,1956년 03월 25일,0cm/0kg,,투수(우투우타),배문고-성균관대,,,,
83992,김상기,1961년 03월 03일,0cm/0kg,,투수(좌투좌타),인천고-인하대,,,,
83999,장명부,1950년 12월 27일,0cm/0kg,,투수(우투우타),일본 오취서고,,,,
84111,김봉근,1961년 03월 13일,178cm/75kg,78,(우투우타),함평향교초-숭의중-상문고-동국대-MBC-청보-태평양-쌍방울,,,,
84112,김상훈,1960년 07월 06일,185cm/85kg,99,(좌투좌타),동대문상고-동아대-MBC-LG,,,,
84113,김영균,1961년 07월 12일,0cm/0kg,,내야수(우투우타),연세대,,,,
84210,김광림,1961년 03월 09일,173cm/78kg,71,(좌투좌타),자양초-충남중-공주고-고려대-OB-쌍방울-현대-쌍방울,,,,84OB
84214,김진욱,1960년 08월 05일,182cm/87kg,72,(우투우타),중앙초-춘천중-북일고-동아대-OB-쌍방울,,,84 OB 1차,84OB
84240,최일언,1961년 07월 27일,177cm/80kg,71,(우투우타),하부초-하부중-시모노세키고-센슈대-OB-LG-삼성,,,,84OB
84273,윤석환,1961년 07월 17일,180cm/84kg,70,(좌투좌타),봉천초-선린중-선린상고-성균관대-OB-삼성,,,,91삼성
84274,한오종,1961년 06월 16일,0cm/0kg,,투수(좌투좌타),동대문상고-한양대,,,,
84393,조용철,1965년 08월 22일,0cm/0kg,,투수(우투우타),경남고,,,,
84405,진동한,1961년 06월 04일,0cm/0kg,,투수(우투우타),경북고-고려대,,,,
84410,김성래,1961년 12월 03일,185cm/90kg,70,(우투우타),대구옥산초-경운중-경북고-연세대-삼성-쌍방울-SK,,,,84삼성
84450,정성룡,1964년 05월 19일,0cm/0kg,,외야수(좌투좌타),포철공고,,,,
84473,전용권,1961년 04월 12일,0cm/0kg,,투수(우투우타),대구고-한양대,,,,
84510,김민호,1961년 04월 28일,183cm/85kg,87,(좌투좌타),성서초-부산동성중-부산고-동국대-롯데,,,84 롯데 1차,84롯데
84520,이문한,1961년 07월 03일,0cm/0kg,,투수(좌투좌타),경남상고-동국대,,,,
84573,홍문종,1954년 11월 14일,0cm/0kg,,외야수(좌투좌타),일본 립명관대,,,,
84574,조성옥,1961년 08월 25일,0cm/0kg,,외야수(좌투좌타),부산고-동아대,,,,
84610,김윤환,1957년 08월 01일,0cm/0kg,,외야수(우투우타),광주제일고-고려대,,,,
